en,file,file-name,gen,id,length
Blue Manakin,//www.xeno-canto.org/121190/download,XC121190-tangara SANTA  TERESA-ES.mp3,Chiroxiphia,121190,0:17
Blue Manakin,//www.xeno-canto.org/118327/download,XC118327-Arena.mp3,Chiroxiphia,118327,2:50
Blue Manakin,//www.xeno-canto.org/114649/download,XC114649-tangara33.mp3,Chiroxiphia,114649,0:08
Blue Manakin,//www.xeno-canto.org/113195/download,XC113195-12090631'.mp3,Chiroxiphia,113195,0:32
Blue Manakin,//www.xeno-canto.org/109614/download,Chiroxiphia-caudata-ItapdaSerraSP-Brazil14-11-94-ASilveira.mp3,Chiroxiphia,109614,0:13
Blue Manakin,//www.xeno-canto.org/91628/download,LS100279Chi cau.mp3,Chiroxiphia,91628,1:10
Blue Manakin,//www.xeno-canto.org/82181/download,CHICAU27.mp3,Chiroxiphia,82181,1:12
Blue Manakin,//www.xeno-canto.org/82180/download,CHICAU20.mp3,Chiroxiphia,82180,0:15
Blue Manakin,//www.xeno-canto.org/82179/download,CHICAU17.mp3,Chiroxiphia,82179,0:21
Blue Manakin,//www.xeno-canto.org/82178/download,CHICAU16.mp3,Chiroxiphia,82178,0:18
Blue Manakin,//www.xeno-canto.org/70776/download,Chrioxiphia caudata0606-1.mp3,Chiroxiphia,70776,0:58
Blue Manakin,//www.xeno-canto.org/69878/download,Chiroxiphia caudata (Barao).mp3,Chiroxiphia,69878,0:23
Blue Manakin,//www.xeno-canto.org/67936/download,Chiroxiphia_caudata_2004a-FRL_BR_2_81-169_1_C.mp3,Chiroxiphia,67936,1:03
Blue Manakin,//www.xeno-canto.org/61593/download,MANBlue-FL 2 REGUA 23Aug06 300m.mp3,Chiroxiphia,61593,0:49
Blue Manakin,//www.xeno-canto.org/58187/download,Chiroxiphia caudata_Hotel Simon_PN Itatiaia_Rio de Janeiro_Brasil_25FEB2004 am d_Bernabe Lopez-Lanus.mp3,Chiroxiphia,58187,0:05
Blue Manakin,//www.xeno-canto.org/58185/download,Chiroxiphia caudata_Hotel Simon_PN Itatiaia_Rio de Janeiro_Brasil_25FEB2004 am c_Bernabe Lopez-Lanus.mp3,Chiroxiphia,58185,0:16
Blue Manakin,//www.xeno-canto.org/57716/download,Chiroxiphia caudata MJ_Praia do Felix_Ubatuba_Sao Paulo_Brasil_15FEB2004 1230hs b_Bernabe Lopez-Lanus.mp3,Chiroxiphia,57716,0:22
Blue Manakin,//www.xeno-canto.org/46170/download,Pipridae._Chiroxiphia_caudata_REBIO_Canela_Preta_Botuvera_31.01.2010_EL.mp3,Chiroxiphia,46170,0:13
Blue Manakin,//www.xeno-canto.org/45947/download,Pipridae._Chiroxiphia_caudata_PM_Lagoa_do_Peri_Fpolis_12.03.2010_EL.mp3,Chiroxiphia,45947,0:08
Blue Manakin,//www.xeno-canto.org/42055/download,Chiroxiphia caudata different song Fcastanheiras MMelo.mp3,Chiroxiphia,42055,0:23
Blue Manakin,//www.xeno-canto.org/41442/download,Chiroxiphia_caudata_SSS_XC18_RPPN Serra Bonita.mp3,Chiroxiphia,41442,0:35
Blue Manakin,//www.xeno-canto.org/41441/download,Chiroxiphia_caudata_SSS_XC17_RPPN Serra Bonita.mp3,Chiroxiphia,41441,0:10
Blue Manakin,//www.xeno-canto.org/40893/download,MOV00014.mp3,Chiroxiphia,40893,0:20
Blue Manakin,//www.xeno-canto.org/34416/download,Chiroxiphia caudata.mp3,Chiroxiphia,34416,0:13
Blue Manakin,//www.xeno-canto.org/33234/download,C_caudataMarcosMelo.mp3,Chiroxiphia,33234,0:02
Blue Manakin,//www.xeno-canto.org/24118/download,Canon 831.1.mp3,Chiroxiphia,24118,0:10
Blue Manakin,//www.xeno-canto.org/16944/download,tangara89.mp3,Chiroxiphia,16944,0:22
Blue Manakin,//www.xeno-canto.org/16790/download,Chiroxiphia caudata - Paulo.mp3,Chiroxiphia,16790,0:32
Blue Manakin,//www.xeno-canto.org/4850/download,Swallowtailed_Manakin_calls_Zizo-2-17.mp3,Chiroxiphia,4850,0:18
Blue Manakin,//www.xeno-canto.org/4849/download,Swallowtailed_Manakin_calls_Zizo-1-16.mp3,Chiroxiphia,4849,0:23
Blue Manakin,//www.xeno-canto.org/4403/download,Greenish_Schiffornis_calls_Zizo-3-16.mp3,Chiroxiphia,4403,0:23
Blue Manakin,//www.xeno-canto.org/1346/download,blumanak.mp3,Chiroxiphia,1346,0:58
Blue Manakin,//www.xeno-canto.org/539758/download,XC539758-C lanceolata Marambaia.wav,Chiroxiphia,539758,0:23
Blue Manakin,//www.xeno-canto.org/537186/download,"XC537186-Blue Manakin lek, Intervales, Brazil, 29-12-19.mp3",Chiroxiphia,537186,0:24
Blue Manakin,//www.xeno-canto.org/469333/download,XC469333-Tangara (Chiroxiphia caudata-OK-OK) 16-4-2019 14e37.mp3,Chiroxiphia,469333,0:28
Blue Manakin,//www.xeno-canto.org/469332/download,XC469332-Tangara (Chiroxiphia caudata-OK-OK) 18‎-4-2019 9e4.mp3,Chiroxiphia,469332,0:27
Blue Manakin,//www.xeno-canto.org/469331/download,XC469331-Tangara (Chiroxiphia caudata-OK-OK) 18‎-4-2019 9e53.mp3,Chiroxiphia,469331,0:24
Blue Manakin,//www.xeno-canto.org/469329/download,XC469329-Tangara (Chiroxiphia caudata-OK-OK) 16-4-2019 7e46.mp3,Chiroxiphia,469329,0:06
Blue Manakin,//www.xeno-canto.org/340979/download,XC340979-Tangara.mp3,Chiroxiphia,340979,0:44
Blue Manakin,//www.xeno-canto.org/199686/download,XC199686-tangará xc.mp3,Chiroxiphia,199686,0:51
Blue Manakin,//www.xeno-canto.org/190835/download,XC190835-Chiroxiphia_caudata_Campeche_04_08_2014.mp3,Chiroxiphia,190835,0:22
Blue Manakin,//www.xeno-canto.org/173735/download,XC173735-Pipridae_Chiroxiphia_caudata_24_10_2012_H13_25_Rio_dos_Bugres_Vidal_Ramos.mp3,Chiroxiphia,173735,0:48
Blue Manakin,//www.xeno-canto.org/155533/download,XC155533-13112112'' Vireo olivaceus.mp3,Chiroxiphia,155533,0:52
Blue Manakin,//www.xeno-canto.org/123961/download,XC123961-Chiroxiphia_caudata-903533.mp3,Chiroxiphia,123961,2:03
Blue Manakin,//www.xeno-canto.org/118632/download,XC118632-Chiroxiphia caudata1_SFX.mp3,Chiroxiphia,118632,0:31
Blue Manakin,//www.xeno-canto.org/108780/download,Chiroxiphia caudata-ItatiaiaNP-Brazil-27-10-03-MD-ASilveira.mp3,Chiroxiphia,108780,0:58
Blue Manakin,//www.xeno-canto.org/76447/download,MOV01119Chiroxiphiacaudata160820080700MMelolekking.mp3,Chiroxiphia,76447,0:27
Blue Manakin,//www.xeno-canto.org/61594/download,MANBlue-FL REGUA 23Aug06 300m.mp3,Chiroxiphia,61594,0:44
Blue Manakin,//www.xeno-canto.org/58191/download,Chiroxiphia caudata_Trilha Tres Picos_PN Itatiaia_Rio de Janeiro_Brasil_24FEB2004 am c_Bernabe Lopez-Lanus.mp3,Chiroxiphia,58191,1:18
Blue Manakin,//www.xeno-canto.org/58189/download,Chiroxiphia caudata_Hotel Simon_PN Itatiaia_Rio de Janeiro_Brasil_25FEB2004 am j_Bernabe Lopez-Lanus.mp3,Chiroxiphia,58189,0:36
Blue Manakin,//www.xeno-canto.org/58188/download,Chiroxiphia caudata_Hotel Simon_PN Itatiaia_Rio de Janeiro_Brasil_25FEB2004 am e_Bernabe Lopez-Lanus.mp3,Chiroxiphia,58188,0:13
Blue Manakin,//www.xeno-canto.org/58186/download,Chiroxiphia caudata_Hotel Simon_PN Itatiaia_Rio de Janeiro_Brasil_25FEB2004 am cc_Bernabe Lopez-Lanus.mp3,Chiroxiphia,58186,0:15
Blue Manakin,//www.xeno-canto.org/42825/download,Pipridae._Chiroxiphia_caudata_Salseiro_Vidal_Ramos_15.01.2010_ELXC.mp3,Chiroxiphia,42825,0:21
Blue Manakin,//www.xeno-canto.org/33498/download,C_caudata_lekMarcosMelo.mp3,Chiroxiphia,33498,1:09
Blue Manakin,//www.xeno-canto.org/20950/download,blue manakin.mp3,Chiroxiphia,20950,0:34
Blue Manakin,//www.xeno-canto.org/10233/download,chiroxiphia_caudata_dan_miracatu_lff.mp3,Chiroxiphia,10233,0:23
Blue Manakin,//www.xeno-canto.org/502/download,swtailedmanakin.mp3,Chiroxiphia,502,0:16
Blue Manakin,//www.xeno-canto.org/469334/download,XC469334-Tangara (Chiroxiphia caudata-OK-OK) 16-4-2019 14e36.mp3,Chiroxiphia,469334,0:28
Blue Manakin,//www.xeno-canto.org/58190/download,Chiroxiphia caudata_Trilha Tres Picos_PN Itatiaia_Rio de Janeiro_Brasil_23FEB2004 am c_Bernabe Lopez-Lanus.mp3,Chiroxiphia,58190,0:03
Blue Manakin,//www.xeno-canto.org/24427/download,Chiroxiphia caudata 2_Bugerkopf_PNSI_Blumenau_SC_24-VI-2006.mp3,Chiroxiphia,24427,0:37
Blue Manakin,//www.xeno-canto.org/12062/download,brvv090BLMAN181206.mp3,Chiroxiphia,12062,0:08
Blue Manakin,//www.xeno-canto.org/11749/download,Chiroxiphia_caudata_PNT_211005.mp3,Chiroxiphia,11749,0:25
Blue Manakin,//www.xeno-canto.org/10340/download,blue_manakin_rdb.mp3,Chiroxiphia,10340,0:28
Rufous-browed Peppershrike,//www.xeno-canto.org/572550/download,XC572550-CichgujanMGtape23.mp3,Cyclarhis,572550,0:08
Rufous-browed Peppershrike,//www.xeno-canto.org/531212/download,XC531212-STE-011 pitiguari xc.mp3,Cyclarhis,531212,0:02
Rufous-browed Peppershrike,//www.xeno-canto.org/521599/download,XC521599-RBPE_081717_930.mp3,Cyclarhis,521599,0:12
Rufous-browed Peppershrike,//www.xeno-canto.org/679419/download,XC679419-Cyclarhis gujanensis DCB 214-6.mp3,Cyclarhis,679419,0:31
Rufous-browed Peppershrike,//www.xeno-canto.org/677767/download,XC677767-23-09-2021 11e59 Pitiguari RESENDE G1.mp3,Cyclarhis,677767,0:07
Rufous-browed Peppershrike,//www.xeno-canto.org/666466/download,XC666466-XC1340_01.mp3,Cyclarhis,666466,0:40
Rufous-browed Peppershrike,//www.xeno-canto.org/659355/download,XC659355-cyclarhisgujanensis.mp3,Cyclarhis,659355,0:51
Rufous-browed Peppershrike,//www.xeno-canto.org/646538/download,XC646538-Cyclarhis gujanensis Maceio AL Ilha do Lisboa 05 May 2021.mp3,Cyclarhis,646538,0:17
Rufous-browed Peppershrike,//www.xeno-canto.org/636617/download,XC636617-Cyclarhis gujanensis STE-045.mp3,Cyclarhis,636617,1:05
Rufous-browed Peppershrike,//www.xeno-canto.org/616848/download,XC616848-Peppershrike2.mp3,Cyclarhis,616848,0:21
Rufous-browed Peppershrike,//www.xeno-canto.org/616847/download,XC616847-Peppershrike1.mp3,Cyclarhis,616847,0:45
Rufous-browed Peppershrike,//www.xeno-canto.org/599430/download,XC599430-Pitiguari (Cyclarhis gujanensis-OK) 05-10-2020 7e59.mp3,Cyclarhis,599430,0:19
Rufous-browed Peppershrike,//www.xeno-canto.org/584550/download,XC584550-Cyclarhis gujanensis_Lençois_20200824-074212.mp3,Cyclarhis,584550,0:33
Rufous-browed Peppershrike,//www.xeno-canto.org/575916/download,XC575916-2020_07_14_06_59_Cyc_guj_Zoogru.mp3,Cyclarhis,575916,1:47
Rufous-browed Peppershrike,//www.xeno-canto.org/575147/download,XC575147-Cychlaris gujanensis . 052.mp3,Cyclarhis,575147,0:19
Rufous-browed Peppershrike,//www.xeno-canto.org/556269/download,"XC556269-Cyclarhis gujanensis - Caio Brito (Camacan-BA)_BRITO,3834.mp3",Cyclarhis,556269,3:54
Rufous-browed Peppershrike,//www.xeno-canto.org/556268/download,"XC556268-Cyclarhis gujanensis - Caio Brito (Camacan-BA)_BRITO,3833.mp3",Cyclarhis,556268,1:18
Rufous-browed Peppershrike,//www.xeno-canto.org/556267/download,"XC556267-Cyclarhis gujanensis - Caio Brito (Camacan-BA)_BRITO,3832.mp3",Cyclarhis,556267,0:16
Rufous-browed Peppershrike,//www.xeno-canto.org/556266/download,"XC556266-Cyclarhis gujanensis - Caio Brito (Camacan-BA)_BRITO,3831.mp3",Cyclarhis,556266,0:26
Rufous-browed Peppershrike,//www.xeno-canto.org/556265/download,"XC556265-Cyclarhis gujanensis - Caio Brito (Camacan-BA)_BRITO,3830.mp3",Cyclarhis,556265,0:23
Rufous-browed Peppershrike,//www.xeno-canto.org/554959/download,XC554959-Cyclarhis gujanensis DCB 623-13Ba.mp3,Cyclarhis,554959,0:21
Rufous-browed Peppershrike,//www.xeno-canto.org/547257/download,XC547257-15-04-2020 12e16 Pitiguari.mp3,Cyclarhis,547257,1:31
Rufous-browed Peppershrike,//www.xeno-canto.org/502088/download,XC502088-C. gujanensis_mp3.mp3,Cyclarhis,502088,0:56
Rufous-browed Peppershrike,//www.xeno-canto.org/491923/download,XC491923-Cyclarhis gujanensis.mp3,Cyclarhis,491923,1:03
Rufous-browed Peppershrike,//www.xeno-canto.org/469143/download,XC469143-Cyclarhis gujanensis_Carajas_1001.mp3,Cyclarhis,469143,0:42
Rufous-browed Peppershrike,//www.xeno-canto.org/454930/download,XC454930-Maria faceira filhote (Syrigma sibilatrix-OK-OK) 31-12-18 6e38.mp3,Cyclarhis,454930,0:16
Rufous-browed Peppershrike,//www.xeno-canto.org/445245/download,XC445245-Pitiguari (Cyclarhis gujanensis-OK-OK) 8-12-2018 10e12.mp3,Cyclarhis,445245,0:07
Rufous-browed Peppershrike,//www.xeno-canto.org/443477/download,XC443477-Pitiguari (Cyclarhis gujanensis-OK-OK) 17-11-18 9e2.mp3,Cyclarhis,443477,0:41
Rufous-browed Peppershrike,//www.xeno-canto.org/430773/download,XC430773-Cyclarhis gujanensis3.mp3,Cyclarhis,430773,0:20
Rufous-browed Peppershrike,//www.xeno-canto.org/427292/download,XC427292-Cyclarhis gujanensis -Caio Brito-(Cuite-PB)-BRITO514.mp3,Cyclarhis,427292,0:42
Rufous-browed Peppershrike,//www.xeno-canto.org/427290/download,XC427290-Cyclarhis gujanensis -Caio Brito-(Conceicao do Castelo-ES)-BRITO2741.mp3,Cyclarhis,427290,0:44
Rufous-browed Peppershrike,//www.xeno-canto.org/427289/download,XC427289-Cyclarhis gujanensis -Caio Brito-(Areia-PB)-BRITO725.mp3,Cyclarhis,427289,1:05
Rufous-browed Peppershrike,//www.xeno-canto.org/421825/download,XC421825-1983 Cyclarhis gujanensis ochrocephala (song)Pinus_Varanal_100816_FIG.mp3,Cyclarhis,421825,0:11
Rufous-browed Peppershrike,//www.xeno-canto.org/419219/download,XC419219-Pitiguari canto 1 e canto 2 (Cyclarhis gujanensis-OK).mp3,Cyclarhis,419219,0:34
Rufous-browed Peppershrike,//www.xeno-canto.org/417440/download,XC417440-DR0000_0253.mp3,Cyclarhis,417440,0:30
Rufous-browed Peppershrike,//www.xeno-canto.org/396180/download,XC396180-171109_1082 RBPE 30ft Macae 1730 mp3 amp.mp3,Cyclarhis,396180,0:26
Rufous-browed Peppershrike,//www.xeno-canto.org/395339/download,XC395339-Cyclarhis_gujanensis.mp3,Cyclarhis,395339,0:15
Rufous-browed Peppershrike,//www.xeno-canto.org/377221/download,XC377221-Cychlaris_gujanensis_24_Jun_2017_Ferreira_Gomes_AP_RSS.mp3,Cyclarhis,377221,0:09
Rufous-browed Peppershrike,//www.xeno-canto.org/352263/download,XC352263-1047_01.mp3,Cyclarhis,352263,1:10
Rufous-browed Peppershrike,//www.xeno-canto.org/341870/download,XC341870-SALMAX35.mp3,Cyclarhis,341870,1:12
Rufous-browed Peppershrike,//www.xeno-canto.org/341482/download,XC341482-CYCGUJ39.mp3,Cyclarhis,341482,0:43
Rufous-browed Peppershrike,//www.xeno-canto.org/336123/download,XC336123-1175_01.mp3,Cyclarhis,336123,0:39
Rufous-browed Peppershrike,//www.xeno-canto.org/335237/download,"XC335237-Rufous-browed Peppershrike, 18.09., song, Agulhas Negras.mp3",Cyclarhis,335237,0:49
Rufous-browed Peppershrike,//www.xeno-canto.org/316490/download,XC316490-Ciclaris gujanensis.mp3,Cyclarhis,316490,0:20
Rufous-browed Peppershrike,//www.xeno-canto.org/309735/download,XC309735-CYCGUJ55.mp3,Cyclarhis,309735,0:42
Rufous-browed Peppershrike,//www.xeno-canto.org/305222/download,XC305222-UNID0285.mp3,Cyclarhis,305222,0:20
Rufous-browed Peppershrike,//www.xeno-canto.org/288907/download,"XC288907-Rufous-browed Peppershrike, 06.11., song.mp3",Cyclarhis,288907,0:34
Rufous-browed Peppershrike,//www.xeno-canto.org/288833/download,XC288833-CYCGUJ54.mp3,Cyclarhis,288833,0:39
Rufous-browed Peppershrike,//www.xeno-canto.org/249239/download,XC249239-20140928-0955-BR0346-BR-RJ-Pico da Caledonia-Rufous-browed Peppershrike one strophe filt.mp3,Cyclarhis,249239,0:03
Rufous-browed Peppershrike,//www.xeno-canto.org/243471/download,XC243471-20140910-0700-BR0248-BR-RJ-REGUA-Rufous-browed Peppershrike song.mp3,Cyclarhis,243471,0:30
Rufous-browed Peppershrike,//www.xeno-canto.org/222138/download,XC222138-Rufous-browed Peppershrike A 13967.mp3,Cyclarhis,222138,0:21
Rufous-browed Peppershrike,//www.xeno-canto.org/222137/download,XC222137-Rufous-browed Peppershrike A 13960.mp3,Cyclarhis,222137,0:33
Rufous-browed Peppershrike,//www.xeno-canto.org/222136/download,XC222136-Rufous-browed Peppershrike A 13958.mp3,Cyclarhis,222136,0:35
Rufous-browed Peppershrike,//www.xeno-canto.org/222133/download,XC222133-Rufous-browed Peppershrike A 13962.mp3,Cyclarhis,222133,0:07
Rufous-browed Peppershrike,//www.xeno-canto.org/222132/download,XC222132-Rufous-browed Peppershrike A 13957.mp3,Cyclarhis,222132,0:30
Rufous-browed Peppershrike,//www.xeno-canto.org/222128/download,XC222128-Rufous-browed Peppershrike A 13956.mp3,Cyclarhis,222128,0:51
Rufous-browed Peppershrike,//www.xeno-canto.org/222125/download,XC222125-Rufous-browed Peppershrike A 13961.mp3,Cyclarhis,222125,0:28
Rufous-browed Peppershrike,//www.xeno-canto.org/211112/download,XC211112-CYCGUJ42.mp3,Cyclarhis,211112,0:39
Rufous-browed Peppershrike,//www.xeno-canto.org/211111/download,XC211111-CYCGUJ15.mp3,Cyclarhis,211111,0:42
Rufous-browed Peppershrike,//www.xeno-canto.org/211110/download,XC211110-CYCGUJ13.mp3,Cyclarhis,211110,0:55
Rufous-browed Peppershrike,//www.xeno-canto.org/211108/download,XC211108-CYCGUJ16.mp3,Cyclarhis,211108,0:32
Rufous-browed Peppershrike,//www.xeno-canto.org/209360/download,XC209360-CYCGUJ51.mp3,Cyclarhis,209360,1:59
Rufous-browed Peppershrike,//www.xeno-canto.org/188530/download,XC188530-Cyclarhis gujanensis.mp3,Cyclarhis,188530,0:32
Rufous-browed Peppershrike,//www.xeno-canto.org/188004/download,XC188004-C gujanensis 01102009.mp3,Cyclarhis,188004,0:21
Rufous-browed Peppershrike,//www.xeno-canto.org/154005/download,XC154005-Cyc.guj.2013.9.17.0382.mp3,Cyclarhis,154005,1:44
Rufous-browed Peppershrike,//www.xeno-canto.org/138548/download,XC138548-gritadorPESB.mp3,Cyclarhis,138548,0:13
Rufous-browed Peppershrike,//www.xeno-canto.org/121917/download,XC121917-Cyclarhis gujanensis130114_T32.mp3,Cyclarhis,121917,0:41
Rufous-browed Peppershrike,//www.xeno-canto.org/116392/download,XC116392-Rufous-browed Peppershrike2012-10-4-2.mp3,Cyclarhis,116392,0:23
Rufous-browed Peppershrike,//www.xeno-canto.org/108795/download,Cyclarhis gujanensis2-StAntPinhal-SP-Brazil-7-1-04-ASilveira.mp3,Cyclarhis,108795,1:00
Rufous-browed Peppershrike,//www.xeno-canto.org/103789/download,gente de f p.mp3,Cyclarhis,103789,1:00
Rufous-browed Peppershrike,//www.xeno-canto.org/83034/download,Cyclarhis gujanensis Entre Rios.mp3,Cyclarhis,83034,0:08
Rufous-browed Peppershrike,//www.xeno-canto.org/42408/download,C.gujanensis sing- Nova Lima HJCP-0082.mp3,Cyclarhis,42408,0:32
Rufous-browed Peppershrike,//www.xeno-canto.org/42163/download,Cyclarhis gujanensis_Rio Carreiro_Serafina Correa_RS_14-09-2009.mp3,Cyclarhis,42163,0:29
Rufous-browed Peppershrike,//www.xeno-canto.org/37340/download,Cyclarhis gujanensis.mp3,Cyclarhis,37340,0:38
Rufous-browed Peppershrike,//www.xeno-canto.org/32676/download,C_gujanensis_MarcosMelo_casta.mp3,Cyclarhis,32676,0:10
Rufous-browed Peppershrike,//www.xeno-canto.org/14682/download,Cyclarhis_gujanensis_EG_PP_BN.mp3,Cyclarhis,14682,0:27
Rufous-browed Peppershrike,//www.xeno-canto.org/668621/download,XC668621-Cyclarhis gujanensis DCB 459-8l.mp3,Cyclarhis,668621,0:25
Rufous-browed Peppershrike,//www.xeno-canto.org/663412/download,XC663412-Pitiguari xc-20210713-094124.mp3,Cyclarhis,663412,0:03
Rufous-browed Peppershrike,//www.xeno-canto.org/618511/download,XC618511-Cyclarhis gujanensis DCB 069-13.mp3,Cyclarhis,618511,0:42
Rufous-browed Peppershrike,//www.xeno-canto.org/608428/download,XC608428-Cyclarhis gujanensis DCB 746-3.mp3,Cyclarhis,608428,0:21
Rufous-browed Peppershrike,//www.xeno-canto.org/602833/download,XC602833-Cyglarhis gujanensis_Barra dos Bugres_1136.mp3,Cyclarhis,602833,0:31
Rufous-browed Peppershrike,//www.xeno-canto.org/566556/download,XC566556-Cyclarhis gujanensis.mp3,Cyclarhis,566556,1:17
Rufous-browed Peppershrike,//www.xeno-canto.org/556264/download,"XC556264-Cyclarhis gujanensis - Caio Brito (Itatiaia-RJ)_BRITO,3767.mp3",Cyclarhis,556264,0:18
Rufous-browed Peppershrike,//www.xeno-canto.org/555865/download,XC555865-Cyclarhis_gujanensis_PNT_12.10.19_08.42.mp3,Cyclarhis,555865,1:07
Rufous-browed Peppershrike,//www.xeno-canto.org/554962/download,XC554962-Cyclarhis gujanensis DCB 623-16a.mp3,Cyclarhis,554962,1:36
Rufous-browed Peppershrike,//www.xeno-canto.org/535973/download,XC535973-1667 Cyclarhis gujanensis (song)_Boca_do_Acre_Pauini_AM_240516_FIG.mp3,Cyclarhis,535973,0:29
Rufous-browed Peppershrike,//www.xeno-canto.org/491665/download,XC491665-008 - 5 détail pour Sourciroux mélodieux.mp3,Cyclarhis,491665,0:07
Rufous-browed Peppershrike,//www.xeno-canto.org/474820/download,XC474820-Cyclarhis gujanensis_Chandless_1163.mp3,Cyclarhis,474820,0:20
Rufous-browed Peppershrike,//www.xeno-canto.org/472033/download,XC472033-Cyclarhis_gujanensis-408961.mp3,Cyclarhis,472033,0:33
Rufous-browed Peppershrike,//www.xeno-canto.org/442183/download,XC442183-Cyclarhis gujanensis_Virua_1071.mp3,Cyclarhis,442183,0:32
Rufous-browed Peppershrike,//www.xeno-canto.org/433929/download,XC433929-180828_014.MP3,Cyclarhis,433929,0:31
Rufous-browed Peppershrike,//www.xeno-canto.org/427291/download,XC427291-Cyclarhis gujanensis -Caio Brito-(Cuite-PB)-BRITO513.mp3,Cyclarhis,427291,0:24
Rufous-browed Peppershrike,//www.xeno-canto.org/427288/download,XC427288-Cyclarhis gujanensis -Caio Brito-(Apiai-SP)-BRITO2124.mp3,Cyclarhis,427288,0:28
Rufous-browed Peppershrike,//www.xeno-canto.org/421824/download,XC421824-1982 Cyclarhis gujanensis ochrocephala (song 2)Pinhalzinho_Reserva_130816_FIG.mp3,Cyclarhis,421824,0:35
Rufous-browed Peppershrike,//www.xeno-canto.org/421188/download,XC421188-1454 Cyclarhis gujanensis ochrocephala (song in pinus)Varanal_210715_Klabin_PR_FIG.mp3,Cyclarhis,421188,0:38
Rufous-browed Peppershrike,//www.xeno-canto.org/419491/download,XC419491-1100 Cyclarhis gujanensis ochrocephala (calls)Varanal_170714_FIG.mp3,Cyclarhis,419491,0:23
Rufous-browed Peppershrike,//www.xeno-canto.org/400659/download,XC400659-Cyclarhis gujanensis_Novo Repartimento_1161.mp3,Cyclarhis,400659,0:09
Rufous-browed Peppershrike,//www.xeno-canto.org/393555/download,XC393555-BR Rufous-browed Peppershrike song baan ycpa 1200 170402 edit NK near Coxipo.mp3,Cyclarhis,393555,0:28
Rufous-browed Peppershrike,//www.xeno-canto.org/385419/download,XC385419-Cyclahis gujanensis_Piedade_1802.mp3,Cyclarhis,385419,0:28
Rufous-browed Peppershrike,//www.xeno-canto.org/379282/download,XC379282-STE-007 pitiguari.mp3,Cyclarhis,379282,0:22
Rufous-browed Peppershrike,//www.xeno-canto.org/342725/download,XC342725-Cyclarhis_gujanensis-2105532.mp3,Cyclarhis,342725,0:05
Rufous-browed Peppershrike,//www.xeno-canto.org/342594/download,XC342594-BR Mystery B song possible RBPE 1630 161110 ftr NK.mp3,Cyclarhis,342594,0:19
Rufous-browed Peppershrike,//www.xeno-canto.org/342559/download,XC342559-BR Mystery song revi sata howr grki 161110 edit NK.mp3,Cyclarhis,342559,0:53
Rufous-browed Peppershrike,//www.xeno-canto.org/304388/download,XC304388-325 Cychlarhis gujanensis cearensis (calls)CórregoMoedaTrêsLagoasMS160811.mp3,Cyclarhis,304388,0:13
Rufous-browed Peppershrike,//www.xeno-canto.org/299270/download,XC299270-STE-007 pitiguari.mp3,Cyclarhis,299270,0:37
Rufous-browed Peppershrike,//www.xeno-canto.org/295717/download,XC295717-62 Cyclarhis gujanensis (song)VaranalTelêmacoBorbaPR181011.mp3,Cyclarhis,295717,0:23
Rufous-browed Peppershrike,//www.xeno-canto.org/288816/download,XC288816-CYCGUJ53.mp3,Cyclarhis,288816,1:39
Rufous-browed Peppershrike,//www.xeno-canto.org/241111/download,XC241111-D0100510 Cyclarhis gujanensis.mp3,Cyclarhis,241111,0:25
Rufous-browed Peppershrike,//www.xeno-canto.org/222149/download,XC222149-Rufous-browed Peppershrike B 13966.mp3,Cyclarhis,222149,0:27
Rufous-browed Peppershrike,//www.xeno-canto.org/222148/download,XC222148-Rufous-browed Peppershrike B 13965.mp3,Cyclarhis,222148,0:18
Rufous-browed Peppershrike,//www.xeno-canto.org/212712/download,"XC212712-Rufous-browed Peppershrike (song, Brazil, Chapada do Araripe, aug2011, 1).MP3",Cyclarhis,212712,0:11
Rufous-browed Peppershrike,//www.xeno-canto.org/211109/download,XC211109-CYCGUJ10.mp3,Cyclarhis,211109,0:40
Rufous-browed Peppershrike,//www.xeno-canto.org/210699/download,XC210699-Cychlarhis gujanensis.mp3,Cyclarhis,210699,0:47
Rufous-browed Peppershrike,//www.xeno-canto.org/209363/download,XC209363-CYCGUJ52.mp3,Cyclarhis,209363,0:39
Rufous-browed Peppershrike,//www.xeno-canto.org/189833/download,XC189833-pitiguari03.mp3,Cyclarhis,189833,0:28
Rufous-browed Peppershrike,//www.xeno-canto.org/189832/download,XC189832-pitiguari02.mp3,Cyclarhis,189832,0:20
Rufous-browed Peppershrike,//www.xeno-canto.org/187804/download,XC187804-Cyclarhis_gujanensis_PE_Serra_Furada_16_07_2014.mp3,Cyclarhis,187804,0:25
Rufous-browed Peppershrike,//www.xeno-canto.org/186230/download,XC186230-F142 Cyclarhis gujanensis ochrocephala (song)270111ExtremaMG.mp3,Cyclarhis,186230,0:26
Rufous-browed Peppershrike,//www.xeno-canto.org/186211/download,XC186211-F140 Cyclarhis gujanensis ochrocephala (song)101010 curucuutu.mp3,Cyclarhis,186211,0:27
Rufous-browed Peppershrike,//www.xeno-canto.org/186210/download,XC186210-F141 Cyclarhis gujanensis ochrocephala (song)201010PqAnhangueraSP.mp3,Cyclarhis,186210,0:21
Rufous-browed Peppershrike,//www.xeno-canto.org/186209/download,XC186209-F139 Cyclarhis gujanensis ochrocephala (2 song)250311PqGuarapiranga.mp3,Cyclarhis,186209,0:36
